text,label
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,5
What were the first three cities to have a population of more than a million ?,21
What disease is transmitted by the Anopheles mosquito ?,23
What is Mikhail Gorbachev 's middle initial ?,34
Who was the 16th President of the United States ?,4
What first-aid product `` Helps the hurt stop hurting '' ?,26
"Who wrote the book , `` Huckleberry Finn '' ?",4
What country comes last in an alphabetical list ?,18
What are the 10 largest cities in the US ?,21
What explorer was nicknamed Iberia 's Pilot ?,4
What mountain range is traversed by the highest railroad in the world ?,24
"In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?",9
Name the Four Horsemen of the Apocalypse .,4
What year did Rossetti paint `` Beata Beatrix '' ?,8
What two major world religions began in India ?,16
"What is the history of Hot Wheels cars , and how are they produced ?",12
What is the nickname for the state of Mississippi ?,11
What 's the term for a young fox ?,20
"What do the letters D.C. stand for in Washington , D.C. ?",3
What title did Suzette Charles assume for two months in 1984 ?,6
How does a scientific calculator work ?,0
What does the acronym CPR mean ?,3
What is the name of the planet that the Ewoks live on ?,14
In what film did Steven Spielberg 's dog star as the main character 's dog ?,1
What is the shape of a football as stated in the NFL rulebook ?,14
How many wings does a flea have ?,13
Who wrote The Collector ?,4
What is the capital of Uruguay ?,21
What type of performer is Ileana Cotrubas ?,14
What lake is the source of the White Nile ?,14
What will the weather be today ?,12
What 's the second-largest island in the world ?,14
What does BUD stand for ?,3
What is the name of the American swimmer who won seven gold medals in the 1972 Olympics ?,4
What is the fear of the computer called ?,23
What 's another word that means `` knows all '' ?,36
What kind of flowers does detective Nero Wolfe raise ?,30
Who won the first World Series ?,4
"What famous soldier was born in Europe , died in Asia , and was laid to rest in Africa ?",4
Who won the Nobel Peace Prize in 1991 ?,4
"What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?",5
What happened to Phillip Taylor Kramer ?,12
What Jewish holiday saw the start of the 1973 Mideast War ?,10
Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?,4
What comic of TV 's golden age went by the motto `` Anything for a laugh '' ?,4
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?,14
"Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?",9
How can I find a list of celebrities ' real names ?,0
What caused an adjournment of the 25th anniversary session of the United Nations General Assembly ?,9
"What was archy , and mehitabel ?",7
"What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?",2
What happened during the Blackhawk Indian war of 1832 ?,12
How old was Lucille Ball when the show `` I Love Lucy '' premiered ?,27
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",6
What is the largest city on the Great Lakes ?,21
What do the French call La Manche ?,20
"What river flows through Vienna , Budapest and Belgrade ?",14
What is thermal equilibrium ?,7
What United States President had dreamed that he was assassinated ?,4
"Name a movie that the actress , Sandra Bullock , had a role in .",1
What is the goat population of the world ?,13
What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?,1
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,29
What city boasts the Billingsgate fishmarket ?,21
Who was Quetzalcoatl ?,12
Who created Big Ben ?,4
What is a fear of glass ?,23
How old is the Italian artist Maurizio Pellegrin ?,27
What is the origin of U.S. Army sergeant 's stripes ?,12
"What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?",9
What famous husband-and-wife team did radio ads for Blue Nun wine ?,4
"Where can I find up-to-date coastal ocean surface temperature information , preferably along North America and the Caribbean ?",14
"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",36
How does a bill become law ?,0
What does the term 3 mean to a newspaper editor ?,7
What must be exceeded to produce a sonic boom ?,14
What is the full name of the PLO ?,3
How many people died because of a smoking problem in 1997 ?,13
How big is a quart ?,32
What is difference between a poster and a print ?,12
What does CPR stand for ?,3
What country did the Romans call Hibernia ?,18
What is probability theory ?,7
How far is the longest hole in 1 on any golf course and where did it happen ?,40
What 's the meaning of the zoological term ruminant ?,7
What is saltpeter ?,7
What took first prize in Omni magazine 's contest to find the `` ultimate unanswerable question '' ?,14
Why does it snow ?,9
What is real time processing ?,7
What international amateur sports spectacle was first telecast in 1956 ?,29
What does a heliologist study ?,14
Who killed Lee Harvey Oswald ?,4
How does color affect a person psychologically ?,0
What is ethology ?,7
What British commander surrendered to George Washington at Yorktown in 1781 ?,4
When was Calypso music invented ?,8
What actress 's autobiography is titled Shelley : Also Known as Shirley ?,4
How long did the Charles Manson murder trial last ?,27
How long does it take sunlight to reach Earth ?,27
What is Eagle 's syndrome styloid process ?,7
Why do movie and TV stars get paid so much ?,9
What is Judy Garland 's date of birth ?,8
What toy can you make sleep ?,26
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?,4
What woman was Time 's Man of the Year for 1952 ?,4
Who is Prince Naseem Hamed ?,12
What color is `` ash '' ?,19
What is the origin of the word assassinate ?,12
What is ethylene ?,7
"What English physician was born on January 18 , 1779 and went on to create two important inventions ?",4
When was the first successful heart transplant for a human ?,8
"What feud ended with a marriage in Kentucky on March 21 , 1891 ?",10
Why is Chicago named Chicago ?,9
"What English word comes from the Old French covrefeu , meaning cover fire ?",36
What are the signs of a country going into a recession ?,42
What South American country won its first World Cup soccer title in 1978 ?,18
"What drink is made up of rum , coconut milk and pineapple ?",17
What is celebrated during the week of February 21-27 ?,10
Who owns the rights on a TV program ?,4
What are snowballs to a hot-rodder ?,7
How many countries watch MTV Europe ?,13
What hair color can I use to just cover a little gray ?,19
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,8
How do you say `` Grandma '' in Irish ?,20
Where do the Blackhawks maintain their operations ?,14
What does 7847+5943 equal ?,14
What piece of jewelry is pictured on Monopoly 's Luxury Tax space ?,14
What labor leader was last seen in the parking lot of a Michigan restaurant ?,4
What is the orgin of xoxoxox ?,12
Why did the Aztecs first think the Spanish were Gods ?,9
What animal has the best hearing ?,2
What type of animal is the easiest kept pet there is ?,2
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,4
"Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?",4
What U.S. senator once played basketball for the New York Knicks ?,4
Who is buried in the great pyramid of Giza ?,4
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",4
Who was the first governor of West Virginia ?,4
What are all the southern states of the U.S. ?,11
"What cigarette company urged us , `` Come to where the flavor is ? ''",5
What does an echidna look like ?,12
Where is Romania located ?,14
What 's the supreme policy-making bureau of the Soviet Communist Party ?,5
What kind of education would you need to become an athletic trainer for the NFL ?,14
Which medium is Hamblen the first singing cowboy in ?,1
What film opens with an assassin tumbling from the Seattle Space Needle ?,1
What chemicals are used in lethal injection ?,23
What is the origin of thank you notes ?,12
What do you call the feeling of having experienced something before ?,20
How many flavors of ice cream does Howard Johnson 's have ?,13
What does the name Melissa mean ?,7
What tale has the moral : `` He who wants everything gets nothing '' ?,1
What is a specimen of basidiomycetes ?,7
How long do you have to live in a community to vote ?,27
Where were the 1936 Summer Olympics held ?,14
Who headed Hitler 's infamous Gestapo ?,4
What famed strip of land is a 15-minute boat trip across the Venetian Lagoon from Venice ?,14
Who is Ishmael in Moby Dick ?,12
What country is the world 's largest importer of cognac ?,18
What are the benefits of a rowing machine ?,12
Who portrayed `` the man without a face '' in the movie of the same name ?,4
When was China 's first nuclear test ?,8
What 's the claim to fame of night watchman Frank Wills ?,9
What is Nero Wolfe 's favorite drink during office hours ?,17
What did Lenny Bruce say that got him arrested ?,12
How many propellers helped power the plane the Wright brothers flew into history ?,13
What ocean liner burned and sank in Hong Kong harbor ?,44
